Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.491120e+002,4.594422e-005,-4.933625e-002
1.000000e+003,3.501519e+002,4.596011e-005,-4.896758e-002
1.000000e+003,3.511191e+002,4.602894e-005,-4.914792e-002
1.000000e+003,3.521119e+002,4.605977e-005,-5.043448e-002
1.000000e+003,3.531582e+002,4.614189e-005,-5.082504e-002
1.000000e+003,3.541229e+002,4.619978e-005,-5.210847e-002
1.000000e+003,3.551286e+002,4.623085e-005,-5.266351e-002
1.000000e+003,3.561352e+002,4.633581e-005,-5.264777e-002
1.000000e+003,3.571350e+002,4.639939e-005,-5.295806e-002
1.000000e+003,3.581097e+002,4.650694e-005,-5.379357e-002
1.000000e+003,3.591290e+002,4.658826e-005,-5.451962e-002
1.000000e+003,3.601256e+002,4.674721e-005,-5.501712e-002
1.000000e+003,3.611492e+002,4.690222e-005,-5.627853e-002
1.000000e+003,3.621207e+002,4.700145e-005,-5.699110e-002
1.000000e+003,3.631428e+002,4.717017e-005,-5.659277e-002
1.000000e+003,3.641309e+002,4.737108e-005,-5.850743e-002
1.000000e+003,3.651140e+002,4.758850e-005,-5.847041e-002
1.000000e+003,3.661431e+002,4.790892e-005,-6.053517e-002
1.000000e+003,3.671458e+002,4.833096e-005,-6.165693e-002
1.000000e+003,3.681295e+002,4.890931e-005,-6.261937e-002
1.000000e+003,3.691463e+002,5.000846e-005,-6.509990e-002
1.000000e+003,3.701302e+002,5.205339e-005,-6.959134e-002
1.000000e+003,3.711086e+002,5.728335e-005,-7.938349e-002
1.000000e+003,3.721595e+002,6.943637e-005,-9.520262e-002
1.000000e+003,3.731126e+002,8.137609e-005,-1.060103e-001
1.000000e+003,3.741387e+002,9.183257e-005,-1.127814e-001
1.000000e+003,3.751393e+002,1.014326e-004,-1.185983e-001
1.000000e+003,3.761256e+002,1.094608e-004,-1.222553e-001
1.000000e+003,3.771690e+002,1.148706e-004,-1.240648e-001
1.000000e+003,3.781346e+002,1.181842e-004,-1.254827e-001
1.000000e+003,3.791578e+002,1.204697e-004,-1.266183e-001
1.000000e+003,3.801545e+002,1.219378e-004,-1.268462e-001
1.000000e+003,3.811098e+002,1.229540e-004,-1.271852e-001
1.000000e+003,3.820789e+002,1.235983e-004,-1.275604e-001
1.000000e+003,3.831333e+002,1.241452e-004,-1.273543e-001
1.000000e+003,3.841400e+002,1.243961e-004,-1.281341e-001
1.000000e+003,3.851403e+002,1.248198e-004,-1.279892e-001
1.000000e+003,3.861219e+002,1.249583e-004,-1.286283e-001
1.000000e+003,3.871177e+002,1.250500e-004,-1.288298e-001
1.000000e+003,3.881464e+002,1.251827e-004,-1.286502e-001
1.000000e+003,3.891041e+002,1.251337e-004,-1.289316e-001
1.000000e+003,3.901191e+002,1.250366e-004,-1.289624e-001
