Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
6.500000e+004,3.674790e+002,6.288588e-003,-8.761199e-002
6.500000e+004,3.665612e+002,6.289383e-003,-8.699237e-002
6.500000e+004,3.656157e+002,6.288597e-003,-8.648533e-002
6.500000e+004,3.645950e+002,6.285845e-003,-8.584067e-002
6.500000e+004,3.637160e+002,6.282128e-003,-8.541731e-002
6.500000e+004,3.627673e+002,6.274540e-003,-8.481931e-002
6.500000e+004,3.618317e+002,6.265025e-003,-8.452386e-002
6.500000e+004,3.609299e+002,6.252361e-003,-8.642194e-002
6.500000e+004,3.596785e+002,6.241480e-003,-8.606772e-002
6.500000e+004,3.586276e+002,6.217944e-003,-8.558059e-002
6.500000e+004,3.575162e+002,6.193215e-003,-8.456802e-002
6.500000e+004,3.565193e+002,6.150649e-003,-8.383965e-002
6.500000e+004,3.553937e+002,6.074359e-003,-8.273917e-002
6.500000e+004,3.543812e+002,5.967103e-003,-8.174062e-002
6.500000e+004,3.533073e+002,5.728058e-003,-8.061608e-002
6.500000e+004,3.523423e+002,5.032805e-003,-7.537672e-002
6.500000e+004,3.513060e+002,3.532662e-003,-5.095150e-002
6.500000e+004,3.503745e+002,2.359152e-003,-2.320621e-002
6.500000e+004,3.495659e+002,2.088628e-003,-1.160351e-002
6.500000e+004,3.485613e+002,2.063752e-003,-1.009643e-002
6.500000e+004,3.476185e+002,2.046156e-003,-8.444942e-003
6.500000e+004,3.466786e+002,2.033159e-003,-7.211154e-003
6.500000e+004,3.456435e+002,2.016979e-003,-5.947723e-003
6.500000e+004,3.447481e+002,2.009074e-003,-4.889222e-003
6.500000e+004,3.438458e+002,1.998856e-003,-3.599422e-003
6.500000e+004,3.429036e+002,1.990643e-003,-3.276736e-003
6.500000e+004,3.418664e+002,1.975053e-003,-3.945346e-003
6.500000e+004,3.406802e+002,1.969285e-003,-3.125959e-003
6.500000e+004,3.396570e+002,1.966330e-003,-2.350328e-003
6.500000e+004,3.385120e+002,1.963437e-003,-1.532860e-003
6.500000e+004,3.375071e+002,1.960772e-003,-9.882244e-004
6.500000e+004,3.365742e+002,1.958225e-003,-3.819591e-005
6.500000e+004,3.355056e+002,1.957094e-003,5.888239e-004
6.500000e+004,3.345948e+002,1.953823e-003,1.333731e-003
6.500000e+004,3.335188e+002,1.951815e-003,2.207315e-003
6.500000e+004,3.325206e+002,1.951199e-003,2.879487e-003
6.500000e+004,3.315924e+002,1.949987e-003,3.699742e-003
6.500000e+004,3.305912e+002,1.948555e-003,4.056718e-003
6.500000e+004,3.296765e+002,1.947435e-003,4.773541e-003
6.500000e+004,3.287477e+002,1.946524e-003,5.573618e-003
6.500000e+004,3.277004e+002,1.946407e-003,6.209737e-003
6.500000e+004,3.267643e+002,1.945385e-003,6.503625e-003
6.500000e+004,3.258846e+002,1.944739e-003,7.050045e-003
6.500000e+004,3.249258e+002,1.941866e-003,7.292728e-003
6.500000e+004,3.238417e+002,1.943852e-003,6.400571e-003
6.500000e+004,3.227797e+002,1.943850e-003,6.715669e-003
6.500000e+004,3.216429e+002,1.944050e-003,7.140405e-003
6.500000e+004,3.206615e+002,1.945495e-003,7.499085e-003
6.500000e+004,3.195141e+002,1.945789e-003,8.426681e-003
6.500000e+004,3.186270e+002,1.946905e-003,8.793350e-003
6.500000e+004,3.175851e+002,1.946343e-003,9.278245e-003
6.500000e+004,3.164491e+002,1.948856e-003,1.010213e-002
6.500000e+004,3.155898e+002,1.950400e-003,1.051140e-002
6.500000e+004,3.145807e+002,1.950770e-003,1.112829e-002
6.500000e+004,3.136894e+002,1.951639e-003,1.137147e-002
6.500000e+004,3.126447e+002,1.950839e-003,1.218240e-002
6.500000e+004,3.116978e+002,1.949542e-003,1.316527e-002
6.500000e+004,3.107627e+002,1.949815e-003,1.355987e-002
6.500000e+004,3.097728e+002,1.951134e-003,1.408820e-002
6.500000e+004,3.088274e+002,1.948023e-003,1.472303e-002
6.500000e+004,3.078938e+002,1.949945e-003,1.450585e-002
6.500000e+004,3.068863e+002,1.950549e-003,1.406996e-002
6.500000e+004,3.057824e+002,1.953106e-003,1.407234e-002
6.500000e+004,3.046706e+002,1.954643e-003,1.464035e-002
6.500000e+004,3.036946e+002,1.958723e-003,1.481535e-002
6.500000e+004,3.025845e+002,1.959874e-003,1.516510e-002
6.500000e+004,3.017015e+002,1.961771e-003,1.569691e-002
6.500000e+004,3.005235e+002,1.964948e-003,1.614054e-002
6.500000e+004,3.000813e+002,1.962755e-003,1.620219e-002
6.500000e+004,3.000423e+002,1.958194e-003,1.600241e-002
6.500000e+004,3.012094e+002,1.955225e-003,1.497956e-002
6.500000e+004,3.022367e+002,1.951059e-003,1.459447e-002
6.500000e+004,3.033259e+002,1.948329e-003,1.403263e-002
6.500000e+004,3.042994e+002,1.944392e-003,1.358851e-002
6.500000e+004,3.052355e+002,1.943107e-003,1.271260e-002
6.500000e+004,3.063278e+002,1.940023e-003,1.239001e-002
6.500000e+004,3.072587e+002,1.938833e-003,1.158786e-002
6.500000e+004,3.082802e+002,1.937411e-003,1.115115e-002
6.500000e+004,3.092201e+002,1.933668e-003,1.049451e-002
6.500000e+004,3.102289e+002,1.931868e-003,1.047331e-002
6.500000e+004,3.112640e+002,1.929347e-003,9.806037e-003
6.500000e+004,3.122582e+002,1.926642e-003,9.269351e-003
6.500000e+004,3.132301e+002,1.924492e-003,8.629240e-003
6.500000e+004,3.142672e+002,1.924441e-003,7.981664e-003
6.500000e+004,3.152585e+002,1.922277e-003,7.704821e-003
6.500000e+004,3.162445e+002,1.918619e-003,7.595068e-003
6.500000e+004,3.172492e+002,1.918176e-003,6.794249e-003
6.500000e+004,3.182728e+002,1.918250e-003,6.132520e-003
6.500000e+004,3.191820e+002,1.917312e-003,5.499681e-003
6.500000e+004,3.202759e+002,1.918100e-003,4.552688e-003
6.500000e+004,3.214231e+002,1.918199e-003,3.833708e-003
6.500000e+004,3.222711e+002,1.915909e-003,3.083193e-003
6.500000e+004,3.232734e+002,1.918354e-003,2.062984e-003
6.500000e+004,3.242574e+002,1.917680e-003,1.750958e-003
6.500000e+004,3.252076e+002,1.916160e-003,1.043998e-003
6.500000e+004,3.262486e+002,1.913073e-003,6.655774e-004
6.500000e+004,3.272327e+002,1.914245e-003,1.409020e-005
6.500000e+004,3.281974e+002,1.915074e-003,-9.081444e-004
6.500000e+004,3.292502e+002,1.913415e-003,-1.067044e-003
6.500000e+004,3.302254e+002,1.913294e-003,-1.805977e-003
6.500000e+004,3.312199e+002,1.912286e-003,-2.274532e-003
6.500000e+004,3.322868e+002,1.912673e-003,-2.714468e-003
6.500000e+004,3.332303e+002,1.912550e-003,-3.185640e-003
6.500000e+004,3.342285e+002,1.911541e-003,-3.834028e-003
6.500000e+004,3.352846e+002,1.912463e-003,-4.149867e-003
6.500000e+004,3.362461e+002,1.911999e-003,-4.852946e-003
6.500000e+004,3.372499e+002,1.912513e-003,-5.744918e-003
6.500000e+004,3.382487e+002,1.914180e-003,-6.361697e-003
6.500000e+004,3.392329e+002,1.915006e-003,-7.234517e-003
6.500000e+004,3.402603e+002,1.914755e-003,-7.720015e-003
6.500000e+004,3.413689e+002,1.915467e-003,-8.083975e-003
6.500000e+004,3.422693e+002,1.917009e-003,-8.736172e-003
6.500000e+004,3.432242e+002,1.917518e-003,-9.265196e-003
6.500000e+004,3.442607e+002,1.920791e-003,-1.016044e-002
6.500000e+004,3.452584e+002,1.921527e-003,-1.057953e-002
6.500000e+004,3.462767e+002,1.924471e-003,-1.130098e-002
6.500000e+004,3.472408e+002,1.925612e-003,-1.210663e-002
6.500000e+004,3.482228e+002,1.929005e-003,-1.309040e-002
6.500000e+004,3.492449e+002,1.932460e-003,-1.360286e-002
6.500000e+004,3.502316e+002,1.934381e-003,-1.430414e-002
6.500000e+004,3.512662e+002,1.937786e-003,-1.502314e-002
6.500000e+004,3.521802e+002,1.942195e-003,-1.564418e-002
6.500000e+004,3.532619e+002,1.940009e-003,-1.616245e-002
6.500000e+004,3.542272e+002,1.950323e-003,-1.747966e-002
6.500000e+004,3.552107e+002,1.953757e-003,-1.793746e-002
6.500000e+004,3.563021e+002,1.957005e-003,-1.896903e-002
6.500000e+004,3.572720e+002,1.963738e-003,-1.959308e-002
6.500000e+004,3.582166e+002,1.967427e-003,-2.024126e-002
6.500000e+004,3.592365e+002,1.974697e-003,-2.120174e-002
6.500000e+004,3.602182e+002,1.983470e-003,-2.228058e-002
6.500000e+004,3.614210e+002,1.995031e-003,-2.347529e-002
6.500000e+004,3.622169e+002,2.001727e-003,-2.418501e-002
6.500000e+004,3.632423e+002,2.011552e-003,-2.535433e-002
6.500000e+004,3.642498e+002,2.024806e-003,-2.639817e-002
6.500000e+004,3.652389e+002,2.040607e-003,-2.772742e-002
6.500000e+004,3.662741e+002,2.059806e-003,-2.909874e-002
6.500000e+004,3.672477e+002,2.085644e-003,-3.120336e-002
6.500000e+004,3.682703e+002,2.120101e-003,-3.357303e-002
6.500000e+004,3.692824e+002,2.174825e-003,-3.659433e-002
6.500000e+004,3.702395e+002,2.262575e-003,-4.105009e-002
6.500000e+004,3.712463e+002,2.466233e-003,-4.944571e-002
6.500000e+004,3.722141e+002,3.162683e-003,-6.586094e-002
6.500000e+004,3.732659e+002,4.433501e-003,-8.376333e-002
6.500000e+004,3.742306e+002,5.505221e-003,-9.521835e-002
6.500000e+004,3.752205e+002,5.858556e-003,-9.999640e-002
6.500000e+004,3.762014e+002,5.946636e-003,-1.009499e-001
6.500000e+004,3.772711e+002,5.996395e-003,-1.017181e-001
6.500000e+004,3.782200e+002,6.023732e-003,-1.022554e-001
6.500000e+004,3.792466e+002,6.043168e-003,-1.027260e-001
6.500000e+004,3.802497e+002,6.056265e-003,-1.032092e-001
6.500000e+004,3.813996e+002,6.065533e-003,-1.036654e-001
6.500000e+004,3.822815e+002,6.068180e-003,-1.038536e-001
6.500000e+004,3.832004e+002,6.069799e-003,-1.041612e-001
6.500000e+004,3.842224e+002,6.066089e-003,-1.044012e-001
6.500000e+004,3.852623e+002,6.064035e-003,-1.047549e-001
6.500000e+004,3.861961e+002,6.058570e-003,-1.049946e-001
6.500000e+004,3.872683e+002,6.050413e-003,-1.052481e-001
6.500000e+004,3.882490e+002,6.041922e-003,-1.054296e-001
6.500000e+004,3.892809e+002,6.032119e-003,-1.057258e-001
6.500000e+004,3.902167e+002,6.022929e-003,-1.058453e-001
