Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.731351e+002,4.467164e-005,-6.920126e-002
1.000000e+003,3.741273e+002,5.615526e-005,-8.954238e-002
1.000000e+003,3.751194e+002,8.488859e-005,-1.186084e-001
1.000000e+003,3.761227e+002,1.083997e-004,-1.366858e-001
1.000000e+003,3.771690e+002,1.155503e-004,-1.394922e-001
1.000000e+003,3.781491e+002,1.182201e-004,-1.396370e-001
1.000000e+003,3.791112e+002,1.200382e-004,-1.398816e-001
1.000000e+003,3.801399e+002,1.214891e-004,-1.403040e-001
1.000000e+003,3.811098e+002,1.225965e-004,-1.403647e-001
1.000000e+003,3.821232e+002,1.235031e-004,-1.408123e-001
1.000000e+003,3.831452e+002,1.242187e-004,-1.408160e-001
1.000000e+003,3.841580e+002,1.247524e-004,-1.408591e-001
1.000000e+003,3.851102e+002,1.253010e-004,-1.413766e-001
1.000000e+003,3.861460e+002,1.256881e-004,-1.414469e-001
1.000000e+003,3.871025e+002,1.259998e-004,-1.412843e-001
1.000000e+003,3.881555e+002,1.261890e-004,-1.419376e-001
1.000000e+003,3.891164e+002,1.258989e-004,-1.422269e-001
1.000000e+003,3.901222e+002,1.259029e-004,-1.425167e-001
1.000000e+003,3.911396e+002,1.259975e-004,-1.423017e-001
1.000000e+003,3.921284e+002,1.260480e-004,-1.425588e-001
1.000000e+003,3.931348e+002,1.260096e-004,-1.422909e-001
1.000000e+003,3.940931e+002,1.260299e-004,-1.429804e-001
1.000000e+003,3.951450e+002,1.260304e-004,-1.433182e-001
1.000000e+003,3.961130e+002,1.260257e-004,-1.432355e-001
1.000000e+003,3.971522e+002,1.259735e-004,-1.435568e-001
1.000000e+003,3.981417e+002,1.259285e-004,-1.434903e-001
1.000000e+003,3.991195e+002,1.259527e-004,-1.438286e-001
1.000000e+003,3.999816e+002,1.262000e-004,-1.423909e-001
1.000000e+003,4.000043e+002,1.263603e-004,-1.414492e-001
1.000000e+003,3.988650e+002,1.264336e-004,-1.400033e-001
1.000000e+003,3.978467e+002,1.265256e-004,-1.392650e-001
1.000000e+003,3.967819e+002,1.266933e-004,-1.381422e-001
1.000000e+003,3.957126e+002,1.269095e-004,-1.377544e-001
1.000000e+003,3.947431e+002,1.270381e-004,-1.367164e-001
1.000000e+003,3.937030e+002,1.272973e-004,-1.363703e-001
1.000000e+003,3.927560e+002,1.274739e-004,-1.359993e-001
1.000000e+003,3.917733e+002,1.275792e-004,-1.351026e-001
1.000000e+003,3.908237e+002,1.276533e-004,-1.348766e-001
1.000000e+003,3.899311e+002,1.277456e-004,-1.342753e-001
1.000000e+003,3.888802e+002,1.275431e-004,-1.345403e-001
1.000000e+003,3.878689e+002,1.277147e-004,-1.342055e-001
1.000000e+003,3.867781e+002,1.279544e-004,-1.335392e-001
1.000000e+003,3.858202e+002,1.280636e-004,-1.325697e-001
1.000000e+003,3.848283e+002,1.283279e-004,-1.321087e-001
1.000000e+003,3.838715e+002,1.284511e-004,-1.318731e-001
1.000000e+003,3.828839e+002,1.286417e-004,-1.312568e-001
1.000000e+003,3.818988e+002,1.289012e-004,-1.310132e-001
1.000000e+003,3.808925e+002,1.291084e-004,-1.303529e-001
1.000000e+003,3.798800e+002,1.292874e-004,-1.296863e-001
1.000000e+003,3.788731e+002,1.293716e-004,-1.293821e-001
1.000000e+003,3.778603e+002,1.295127e-004,-1.286158e-001
1.000000e+003,3.768731e+002,1.296083e-004,-1.283115e-001
1.000000e+003,3.758771e+002,1.296034e-004,-1.277446e-001
1.000000e+003,3.749006e+002,1.295990e-004,-1.275055e-001
1.000000e+003,3.738506e+002,1.295417e-004,-1.273116e-001
1.000000e+003,3.728655e+002,1.296602e-004,-1.267746e-001
1.000000e+003,3.718774e+002,1.296950e-004,-1.265317e-001
1.000000e+003,3.708560e+002,1.297420e-004,-1.259027e-001
1.000000e+003,3.698762e+002,1.297970e-004,-1.257332e-001
1.000000e+003,3.688881e+002,1.298537e-004,-1.256317e-001
1.000000e+003,3.678810e+002,1.297969e-004,-1.251938e-001
1.000000e+003,3.668823e+002,1.298065e-004,-1.250537e-001
1.000000e+003,3.658920e+002,1.296772e-004,-1.243892e-001
1.000000e+003,3.648777e+002,1.295655e-004,-1.247923e-001
1.000000e+003,3.638774e+002,1.293747e-004,-1.239987e-001
1.000000e+003,3.628694e+002,1.290180e-004,-1.241731e-001
1.000000e+003,3.618727e+002,1.286571e-004,-1.236724e-001
1.000000e+003,3.608684e+002,1.280908e-004,-1.235878e-001
1.000000e+003,3.598831e+002,1.274695e-004,-1.232531e-001
1.000000e+003,3.588956e+002,1.266302e-004,-1.233047e-001
1.000000e+003,3.578597e+002,1.254664e-004,-1.230353e-001
1.000000e+003,3.568787e+002,1.238226e-004,-1.231939e-001
1.000000e+003,3.558881e+002,1.211784e-004,-1.231929e-001
