Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.798917e+002,1.202762e-004,-1.082856e-001
1.000000e+003,3.788673e+002,1.204304e-004,-1.076898e-001
1.000000e+003,3.778631e+002,1.206270e-004,-1.073875e-001
1.000000e+003,3.768760e+002,1.207613e-004,-1.065135e-001
1.000000e+003,3.758885e+002,1.209594e-004,-1.065391e-001
1.000000e+003,3.748922e+002,1.211022e-004,-1.058070e-001
1.000000e+003,3.738957e+002,1.212880e-004,-1.060259e-001
1.000000e+003,3.728851e+002,1.214182e-004,-1.054611e-001
1.000000e+003,3.718802e+002,1.215710e-004,-1.050182e-001
1.000000e+003,3.708587e+002,1.216784e-004,-1.046513e-001
1.000000e+003,3.698652e+002,1.218136e-004,-1.043125e-001
1.000000e+003,3.688936e+002,1.219270e-004,-1.037165e-001
1.000000e+003,3.678947e+002,1.220367e-004,-1.035646e-001
1.000000e+003,3.668606e+002,1.221603e-004,-1.031098e-001
1.000000e+003,3.659055e+002,1.222276e-004,-1.026522e-001
1.000000e+003,3.648858e+002,1.223046e-004,-1.022717e-001
1.000000e+003,3.638640e+002,1.223378e-004,-1.020107e-001
1.000000e+003,3.628721e+002,1.223538e-004,-1.018436e-001
1.000000e+003,3.618885e+002,1.223558e-004,-1.013936e-001
1.000000e+003,3.608710e+002,1.222842e-004,-1.008979e-001
1.000000e+003,3.598571e+002,1.221301e-004,-1.001390e-001
1.000000e+003,3.588619e+002,1.216367e-004,-9.954385e-002
1.000000e+003,3.578726e+002,1.158244e-004,-9.567782e-002
1.000000e+003,3.568531e+002,1.001999e-004,-8.844243e-002
1.000000e+003,3.558855e+002,8.520311e-005,-7.904729e-002
1.000000e+003,3.548702e+002,7.290530e-005,-6.824267e-002
1.000000e+003,3.538636e+002,6.387410e-005,-5.622424e-002
1.000000e+003,3.528879e+002,5.739681e-005,-4.624230e-002
1.000000e+003,3.518483e+002,5.362528e-005,-4.169812e-002
1.000000e+003,3.508669e+002,5.177401e-005,-3.787519e-002
1.000000e+003,3.498765e+002,5.032308e-005,-3.629447e-002
1.000000e+003,3.488482e+002,4.939326e-005,-3.282066e-002
1.000000e+003,3.478915e+002,4.886599e-005,-3.232318e-002
1.000000e+003,3.468826e+002,4.854417e-005,-3.136530e-002
1.000000e+003,3.458486e+002,4.831002e-005,-2.997263e-002
1.000000e+003,3.448854e+002,4.814707e-005,-2.944785e-002
1.000000e+003,3.438686e+002,4.804014e-005,-2.835158e-002
1.000000e+003,3.428582e+002,4.795409e-005,-2.814855e-002
1.000000e+003,3.418961e+002,4.795445e-005,-2.769960e-002
1.000000e+003,3.408513e+002,4.795982e-005,-2.749000e-002
1.000000e+003,3.398894e+002,4.792154e-005,-2.756893e-002
1.000000e+003,3.388782e+002,4.793063e-005,-2.693585e-002
1.000000e+003,3.378665e+002,4.796004e-005,-2.646547e-002
1.000000e+003,3.369019e+002,4.797910e-005,-2.597990e-002
1.000000e+003,3.358636e+002,4.797544e-005,-2.572981e-002
1.000000e+003,3.348715e+002,4.801712e-005,-2.679687e-002
1.000000e+003,3.338581e+002,4.801149e-005,-2.502036e-002
1.000000e+003,3.328755e+002,4.799858e-005,-2.498286e-002
1.000000e+003,3.318419e+002,4.802510e-005,-2.449324e-002
1.000000e+003,3.308632e+002,4.808894e-005,-2.511398e-002
1.000000e+003,3.298796e+002,4.808506e-005,-2.496775e-002
1.000000e+003,3.288527e+002,4.817416e-005,-2.433049e-002
1.000000e+003,3.278840e+002,4.814819e-005,-2.360152e-002
1.000000e+003,3.268872e+002,4.812672e-005,-2.362141e-002
1.000000e+003,3.258757e+002,4.825975e-005,-2.337352e-002
1.000000e+003,3.248709e+002,4.827118e-005,-2.263581e-002
